"id";"codigo_municipio";"nome_municipio";"id_estado"
1;"500470";"Ivinhema";152
2;"500710";"Ribas do Rio Pardo";152
3;"500060";"Amambai";152
4;"500540";"Maracaju";152
5;"500770";"Sete Quedas";152
6;"500750";"Rochedo";152
7;"500627";"Paraíso das Águas";152
8;"500230";"Brasilândia";152
9;"500020";"Água Clara";152
10;"500200";"Batayporã";152
11;"500350";"Douradina";152
12;"500800";"Terenos";152
13;"500400";"Glória de Dourados";152
14;"500325";"Costa Rica";152
15;"500348";"Dois Irmãos do Buriti";152
16;"500510";"Jateí";152
17;"500755";"Santa Rita do Pardo";152
18;"500025";"Alcinópolis";152
19;"500720";"Rio Brilhante";152
20;"500320";"Corumbá";152
21;"500220";"Bonito";152
22;"500070";"Anastácio";152
23;"500769";"São Gabriel do Oeste";152
24;"500640";"Pedro Gomes";152
25;"500330";"Coxim";152
26;"500520";"Ladário";152
27;"500345";"Deodápolis";152
28;"500480";"Japorã";152
29;"500500";"Jardim";152
30;"500280";"Caracol";152
31;"500270";"Campo Grande";152
32;"500790";"Sidrolândia";152
33;"500450";"Itaporã";152
34;"500370";"Dourados";152
35;"500295";"Chapadão do Sul";152
36;"500315";"Coronel Sapucaia";152
37;"500375";"Eldorado";152
38;"500600";"Nova Alvorada do Sul";152
39;"500630";"Paranaíba";152
40;"500210";"Bela Vista";152
41;"500690";"Porto Murtinho";152
42;"500390";"Figueirão";152
43;"500620";"Nova Andradina";152
44;"500290";"Cassilândia";152
45;"500190";"Bataguassu";152
46;"500797";"Taquarussu";152
47;"500240";"Caarapó";152
48;"500490";"Jaraguari";152
49;"500795";"Tacuru";152
50;"500310";"Corguinho";152
51;"500090";"Antônio João";152
52;"500568";"Mundo Novo";152
53;"500740";"Rio Verde de Mato Grosso";152
54;"500635";"Paranhos";152
55;"500830";"Três Lagoas";152
56;"500570";"Naviraí";152
57;"500780";"Selvíria";152
58;"500100";"Aparecida do Taboado";152
59;"500380";"Fátima do Sul";152
60;"500150";"Bandeirantes";152
61;"500625";"Novo Horizonte do Sul";152
62;"500730";"Rio Negro";152
63;"500260";"Camapuã";152
64;"500580";"Nioaque";152
65;"500430";"Iguatemi";152
66;"500080";"Anaurilândia";152
67;"500110";"Aquidauana";152
68;"500460";"Itaquiraí";152
69;"500660";"Ponta Porã";152
70;"500515";"Juti";152
71;"500410";"Guia Lopes da Laguna";152
72;"500215";"Bodoquena";152
73;"500124";"Aral Moreira";152
74;"500440";"Inocência";152
75;"500793";"Sonora";152
76;"500840";"Vicentina";152
77;"500085";"Angélica";152
78;"500560";"Miranda";152
79;"500525";"Laguna Carapã";152
80;"510170";"Barra do Bugres";153
81;"510267";"Campo Verde";153
82;"510628";"Novo São Joaquim";153
83;"510180";"Barra do Garças";153
84;"510726";"Santo Afonso";153
85;"510787";"Sapezal";153
86;"510715";"Reserva do Cabaçal";153
87;"510600";"Nortelândia";153
88;"510775";"Salto do Céu";153
89;"510622";"Nova Mutum";153
90;"510670";"Ponte Branca";153
91;"510268";"Campos de Júlio";153
92;"510260";"Campinápolis";153
93;"510040";"Alto Garças";153
94;"510050";"Alto Paraguai";153
95;"510718";"Ribeirão Cascalheira";153
96;"510840";"Várzea Grande";153
97;"510629";"Paranaíta";153
98;"510820";"Torixoréu";153
99;"510300";"Chapada dos Guimarães";153
100;"510610";"Nossa Senhora do Livramento";153
101;"510860";"Vila Rica";153
102;"510385";"Gaúcha do Norte";153
103;"510720";"Rio Branco";153
104;"510380";"Figueirópolis D'Oeste";153
105;"510410";"Guarantã do Norte";153
106;"510010";"Acorizal";153
107;"510645";"Planalto da Serra";153
108;"510740";"São Pedro da Cipa";153
109;"510830";"União do Sul";153
110;"510450";"Indiavaí";153
111;"510269";"Canabrava do Norte";153
112;"510035";"Alto Boa Vista";153
113;"510270";"Canarana";153
114;"510710";"São José dos Quatro Marcos";153
115;"510770";"Rosário Oeste";153
116;"510704";"Primavera do Leste";153
117;"510060";"Alto Taquari";153
118;"510790";"Sinop";153
119;"510700";"Poxoréu";153
120;"510310";"Cocalinho";153
121;"510642";"Peixoto de Azevedo";153
122;"510520";"Juscimeira";153
123;"510794";"Tabaporã";153
124;"510337";"Cotriguaçu";153
125;"510100";"Araguaiana";153
126;"510760";"Rondonópolis";153
127;"510792";"Sorriso";153
128;"510774";"Santa Cruz do Xingu";153
129;"510850";"Vera";153
130;"510785";"São Félix do Araguaia";153
131;"510305";"Cláudia";153
132;"510510";"Juara";153
133;"510020";"Água Boa";153
134;"510805";"Terra Nova do Norte";153
135;"510390";"General Carneiro";153
136;"510735";"São José do Xingu";153
137;"510631";"Novo Santo Antônio";153
138;"510345";"Denise";153
139;"510185";"Bom Jesus do Araguaia";153
140;"510279";"Carlinda";153
141;"510706";"Querência";153
142;"510515";"Juína";153
143;"510420";"Guiratinga";153
144;"510480";"Jaciara";153
145;"510890";"Nova Maringá";153
146;"510810";"Tesouro";153
147;"510025";"Alta Floresta";153
148;"510500";"Jauru";153
149;"510677";"Porto Alegre do Norte";153
150;"510250";"Cáceres";153
151;"510800";"Tapurah";153
152;"510370";"Feliz Natal";153
153;"510530";"Luciara";153
154;"510263";"Campo Novo do Parecis";153
155;"510454";"Itanhangá";153
156;"510682";"Porto Esperidião";153
157;"510895";"Nova Monte Verde";153
158;"510130";"Arenápolis";153
159;"510620";"Nova Brasilândia";153
160;"510626";"Novo Mundo";153
161;"510665";"Pontal do Araguaia";153
162;"510452";"Ipiranga do Norte";153
163;"510617";"Nova Nazaré";153
164;"510330";"Comodoro";153
165;"510621";"Nova Canaã do Norte";153
166;"510724";"Santa Carmem";153
167;"510490";"Jangada";153
168;"510776";"Santa Rita do Trivelato";153
169;"510624";"Nova Ubiratã";153
170;"510350";"Diamantino";153
171;"510080";"Apiacás";153
172;"510627";"Novo Horizonte do Norte";153
173;"510030";"Alto Araguaia";153
174;"510460";"Itiquira";153
175;"510615";"Nova Bandeirantes";153
176;"510285";"Castanheira";153
177;"510623";"Nova Olímpia";153
178;"510885";"Nova Marilândia";153
179;"510729";"São José do Povo";153
180;"510360";"Dom Aquino";153
181;"510523";"Lambari D'Oeste";153
182;"510190";"Brasnorte";153
183;"510140";"Aripuanã";153
184;"510788";"Serra Nova Dourada";153
185;"510780";"Santo Antônio do Leverger";153
186;"510685";"Porto Estrela";153
187;"510625";"Nova Xavantina";153
188;"510719";"Ribeirãozinho";153
189;"510619";"Nova Santa Helena";153
190;"510125";"Araputanga";153
191;"510160";"Barão de Melgaço";153
192;"510880";"Nova Guarita";153
193;"510795";"Tangará da Serra";153
194;"510730";"São José do Rio Claro";153
195;"510335";"Confresa";153
196;"510835";"Vale de São Domingos";153
197;"510525";"Lucas do Rio Verde";153
198;"510637";"Pedra Preta";153
199;"510675";"Pontes e Lacerda";153
200;"510336";"Conquista D'Oeste";153
201;"510562";"Mirassol d'Oeste";153
202;"510650";"Poconé";153
203;"510680";"Porto dos Gaúchos";153
204;"510779";"Santo Antônio do Leste";153
205;"510395";"Glória D'Oeste";153
206;"510455";"Itaúba";153
207;"510340";"Cuiabá";153
208;"510550";"Vila Bela da Santíssima Trindade";153
209;"510325";"Colniza";153
210;"510590";"Nobres";153
211;"510630";"Paranatinga";153
212;"510120";"Araguainha";153
213;"510560";"Matupá";153
214;"510343";"Curvelândia";153
215;"510320";"Colíder";153
216;"510618";"Nova Lacerda";153
217;"510517";"Juruena";153
218;"510757";"Rondolândia";153
219;"510558";"Marcelândia";153
220;"510777";"Santa Terezinha";153
221;"170030";"Aguiarnópolis";162
222;"171320";"Miracema do Tocantins";162
223;"170560";"Conceição do Tocantins";162
224;"171886";"Santa Fé do Araguaia";162
225;"171720";"Piraquê";162
226;"172097";"Talismã";162
227;"170200";"Araguaçu";162
228;"171250";"Marianópolis do Tocantins";162
229;"171180";"Juarina";162
230;"170370";"Brejinho de Nazaré";162
231;"171665";"Pequizeiro";162
232;"170240";"Arraias";162
233;"170105";"Angico";162
234;"171380";"Palmeiras do Tocantins";162
235;"170386";"Cariri do Tocantins";162
236;"170820";"Formoso do Araguaia";162
237;"171884";"Sandolândia";162
238;"170215";"Araguanã";162
239;"170110";"Aparecida do Rio Negro";162
240;"170980";"Ipueiras";162
241;"170025";"Abreulândia";162
242;"171370";"Monte Santo do Tocantins";162
243;"171240";"Lizarda";162
244;"170555";"Combinado";162
245;"171870";"Rio dos Bois";162
246;"171200";"Lajeado";162
247;"170305";"Bandeirantes do Tocantins";162
248;"171280";"Maurilândia do Tocantins";162
249;"171630";"Pau D'Arco";162
250;"172049";"São Valério";162
251;"170550";"Colinas do Tocantins";162
252;"171215";"Lavandeira";162
253;"172090";"Taguatinga";162
254;"172085";"Sucupira";162
255;"171845";"Pugmil";162
256;"171660";"Peixe";162
257;"170625";"Crixás do Tocantins";162
258;"172093";"Taipas do Tocantins";162
259;"171865";"Rio da Conceição";162
260;"171880";"Sampaio";162
261;"171190";"Lagoa da Confusão";162
262;"170320";"Bernardo Sayão";162
263;"171700";"Pindorama do Tocantins";162
264;"172110";"Tocantínia";162
265;"171670";"Colméia";162
266;"170300";"Babaçulândia";162
267;"171570";"Palmeirante";162
268;"170220";"Araguatins";162
269;"172065";"Silvanópolis";162
270;"171780";"Ponte Alta do Bom Jesus";162
271;"172130";"Tupiratins";162
272;"172100";"Palmas";162
273;"171830";"Praia Norte";162
274;"171050";"Itacajá";162
275;"171430";"Nazaré";162
276;"171150";"Jaú do Tocantins";162
277;"171070";"Itaguatins";162
278;"171790";"Ponte Alta do Tocantins";162
279;"170380";"Buriti do Tocantins";162
280;"170755";"Fátima";162
281;"170510";"Chapada da Natividade";162
282;"172208";"Wanderlândia";162
283;"171488";"Nova Olinda";162
284;"171525";"Novo Jardim";162
285;"171550";"Oliveira de Fátima";162
286;"171840";"Presidente Kennedy";162
287;"171890";"Santa Rosa do Tocantins";162
288;"171090";"Itapiratins";162
289;"172015";"São Félix do Tocantins";162
290;"170230";"Arapoema";162
291;"170035";"Aliança do Tocantins";162
292;"170130";"Aragominas";162
293;"172030";"São Sebastião do Tocantins";162
294;"170382";"Cachoeirinha";162
295;"170460";"Chapada de Areia";162
296;"170190";"Araguacema";162
297;"171850";"Recursolândia";162
298;"170384";"Campos Lindos";162
299;"171330";"Miranorte";162
300;"172025";"São Salvador do Tocantins";162
301;"171855";"Riachinho";162
302;"171900";"Santa Tereza do Tocantins";162
303;"172080";"Sítio Novo do Tocantins";162
304;"170930";"Guaraí";162
305;"170255";"Augustinópolis";162
306;"170070";"Alvorada";162
307;"170730";"Dueré";162
308;"170210";"Araguaína";162
309;"170600";"Couto Magalhães";162
310;"171360";"Monte do Carmo";162
311;"171395";"Muricilândia";162
312;"171610";"Paraíso do Tocantins";162
313;"170389";"Carrasco Bonito";162
314;"171750";"Pium";162
315;"172120";"Tocantinópolis";162
316;"170650";"Darcinópolis";162
317;"170770";"Filadélfia";162
318;"171500";"Nova Rosalândia";162
319;"170410";"Centenário";162
320;"171875";"Rio Sono";162
321;"172000";"Santa Terezinha do Tocantins";162
322;"170360";"Brasilândia do Tocantins";162
323;"171195";"Lagoa do Tocantins";162
324;"171510";"Novo Acordo";162
325;"170700";"Dianópolis";162
326;"172210";"Xambioá";162
327;"170330";"Bom Jesus do Tocantins";162
328;"170040";"Almas";162
329;"171620";"Paranã";162
330;"170825";"Tabocão";162
331;"172020";"São Miguel do Tocantins";162
332;"171515";"Novo Alegre";162
333;"170710";"Divinópolis do Tocantins";162
334;"170950";"Gurupi";162
335;"171575";"Palmeirópolis";162
336;"171889";"Santa Rita do Tocantins";162
337;"170720";"Dois Irmãos do Tocantins";162
338;"170765";"Figueirópolis";162
339;"171270";"Mateiros";162
340;"171800";"Porto Alegre do Tocantins";162
341;"170390";"Caseara";162
342;"170610";"Cristalândia";162
343;"171245";"Luzinópolis";162
344;"172125";"Tupirama";162
345;"170290";"Axixá do Tocantins";162
346;"170740";"Esperantina";162
347;"170100";"Ananás";162
348;"171650";"Pedro Afonso";162
349;"170900";"Goiatins";162
350;"172010";"São Bento do Tocantins";162
351;"171420";"Natividade";162
352;"170310";"Barrolândia";162
353;"170307";"Barra do Ouro";162
354;"170830";"Goianorte";162
355;"170270";"Aurora do Tocantins";162
356;"171888";"Santa Maria do Tocantins";162
357;"170388";"Carmolândia";162
358;"171110";"Itaporã do Tocantins";162
359;"171820";"Porto Nacional";162
360;"320460";"Santa Teresa";137
361;"320200";"Dores do Rio Preto";137
362;"320270";"Itaguaçu";137
363;"320506";"Venda Nova do Imigrante";137
364;"320450";"Santa Leopoldina";137
365;"320515";"Vila Pavão";137
366;"320465";"São Domingos do Norte";137
367;"320080";"Baixo Guandu";137
368;"320316";"Laranja da Terra";137
369;"320120";"Cachoeiro de Itapemirim";137
370;"320470";"São Gabriel da Palha";137
371;"320245";"Ibatiba";137
372;"320340";"Mimoso do Sul";137
373;"320517";"Vila Valério";137
374;"320100";"Boa Esperança";137
375;"320310";"Jerônimo Monteiro";137
376;"320435";"Rio Bananal";137
377;"320140";"Castelo";137
378;"320225";"Governador Lindenberg";137
379;"320420";"Piúma";137
380;"320013";"Águia Branca";137
381;"320255";"Ibitirama";137
382;"320190";"Domingos Martins";137
383;"320240";"Guarapari";137
384;"320360";"Mucurici";137
385;"320260";"Iconha";137
386;"320220";"Fundão";137
387;"320400";"Pancas";137
388;"320490";"São Mateus";137
389;"320160";"Conceição da Barra";137
390;"320330";"Mantenópolis";137
391;"320020";"Alegre";137
392;"320010";"Afonso Cláudio";137
393;"320250";"Ibiraçu";137
394;"320500";"Serra";137
395;"320510";"Viana";137
396;"320320";"Linhares";137
397;"320503";"Vargem Alta";137
398;"320430";"Presidente Kennedy";137
399;"320030";"Alfredo Chaves";137
400;"320520";"Vila Velha";137
401;"320305";"Jaguaré";137
402;"320290";"Itarana";137
403;"320334";"Marechal Floriano";137
404;"320335";"Marilândia";137
405;"320425";"Ponto Belo";137
406;"320110";"Bom Jesus do Norte";137
407;"320280";"Itapemirim";137
408;"320090";"Barra de São Francisco";137
409;"320390";"Nova Venécia";137
410;"320230";"Guaçuí";137
411;"320313";"João Neiva";137
412;"320410";"Pinheiros";137
413;"320265";"Irupi";137
414;"320501";"Sooretama";137
415;"320060";"Aracruz";137
416;"320035";"Alto Rio Novo";137
417;"320300";"Iúna";137
418;"320040";"Anchieta";137
419;"320130";"Cariacica";137
420;"320350";"Montanha";137
421;"320070";"Atílio Vivacqua";137
422;"320150";"Colatina";137
423;"320440";"Rio Novo do Sul";137
424;"320210";"Ecoporanga";137
425;"320480";"São José do Calçado";137
426;"320170";"Conceição do Castelo";137
427;"320530";"Vitória";137
428;"320370";"Muniz Freire";137
429;"320115";"Brejetuba";137
430;"320016";"Água Doce do Norte";137
431;"320380";"Muqui";137
432;"320455";"Santa Maria de Jetibá";137
433;"320405";"Pedro Canário";137
434;"320180";"Divino de São Lourenço";137
435;"320050";"Apiacá";137
436;"320332";"Marataízes";137
437;"320495";"São Roque do Canaã";137
438;"150290";"Curuçá";157
439;"150020";"Acará";157
440;"150570";"Ponta de Pedras";157
441;"150120";"Baião";157
442;"150520";"Oeiras do Pará";157
443;"150619";"Rurópolis";157
444;"150260";"Colares";157
445;"150750";"São João do Araguaia";157
446;"150680";"Santarém";157
447;"150360";"Itaituba";157
448;"150270";"Conceição do Araguaia";157
449;"150140";"Belém";157
450;"150276";"Cumaru do Norte";157
451;"150610";"Primavera";157
452;"150803";"Tracuateua";157
453;"150380";"Jacundá";157
454;"150710";"São Caetano de Odivelas";157
455;"150560";"Peixe-Boi";157
456;"150553";"Parauapebas";157
457;"150635";"Santa Bárbara do Pará";157
458;"150475";"Mojuí dos Campos";157
459;"150745";"São Geraldo do Araguaia";157
460;"150590";"Porto de Moz";157
461;"150497";"Nova Ipixuna";157
462;"150130";"Barcarena";157
463;"150655";"Santa Luzia do Pará";157
464;"150310";"Gurupá";157
465;"150172";"Brasil Novo";157
466;"150350";"Irituia";157
467;"150820";"Vigia";157
468;"150285";"Curuá";157
469;"150100";"Aveiro";157
470;"150330";"Igarapé-Miri";157
471;"150780";"Senador José Porfírio";157
472;"150835";"Vitória do Xingu";157
473;"150240";"Castanhal";157
474;"150650";"Santa Izabel do Pará";157
475;"150050";"Almeirim";157
476;"150795";"Tailândia";157
477;"150790";"Soure";157
478;"150747";"São João de Pirabas";157
479;"150495";"Nova Esperança do Piriá";157
480;"150640";"Santa Cruz do Arari";157
481;"150548";"Pacajá";157
482;"150080";"Ananindeua";157
483;"150550";"Paragominas";157
484;"150805";"Trairão";157
485;"150746";"São João da Ponta";157
486;"150405";"Mãe do Rio";157
487;"150658";"Santa Maria das Barreiras";157
488;"150796";"Terra Alta";157
489;"150304";"Floresta do Araguaia";157
490;"150660";"Santa Maria do Pará";157
491;"150040";"Alenquer";157
492;"150190";"Bujaru";157
493;"150420";"Marabá";157
494;"150611";"Quatipuru";157
495;"150400";"Limoeiro do Ajuru";157
496;"150250";"Chaves";157
497;"150470";"Moju";157
498;"150430";"Maracanã";157
499;"150690";"Santarém Novo";157
500;"150775";"Sapucaia";157
501;"150230";"Capitão Poço";157
502;"150730";"São Félix do Xingu";157
503;"150295";"Eldorado do Carajás";157
504;"150013";"Abel Figueiredo";157
505;"150549";"Palestina do Pará";157
506;"150445";"Medicilândia";157
507;"150010";"Abaetetuba";157
508;"150320";"Igarapé-Açu";157
509;"150715";"São Domingos do Araguaia";157
510;"150700";"Santo Antônio do Tauá";157
511;"150034";"Água Azul do Norte";157
512;"150030";"Afuá";157
513;"150840";"Xinguara";157
514;"150309";"Goianésia do Pará";157
515;"150180";"Breves";157
516;"150600";"Prainha";157
517;"150390";"Juruti";157
518;"150090";"Augusto Corrêa";157
519;"150145";"Belterra";157
520;"150500";"Nova Timboteua";157
521;"150085";"Anapu";157
522;"150210";"Cametá";157
523;"150563";"Piçarra";157
524;"150410";"Magalhães Barata";157
525;"150815";"Uruará";157
526;"150442";"Marituba";157
527;"150200";"Cachoeira do Arari";157
528;"150345";"Ipixuna do Pará";157
529;"150808";"Tucumã";157
530;"150800";"Tomé-Açu";157
531;"150220";"Capanema";157
532;"150450";"Melgaço";157
533;"150830";"Viseu";157
534;"150760";"São Miguel do Guamá";157
535;"150543";"Ourilândia do Norte";157
536;"150506";"Novo Repartimento";157
537;"150490";"Muaná";157
538;"150060";"Altamira";157
539;"150178";"Breu Branco";157
540;"150170";"Bragança";157
541;"150616";"Rio Maria";157
542;"150555";"Pau D'Arco";157
543;"150540";"Ourém";157
544;"150277";"Curionópolis";157
545;"150480";"Monte Alegre";157
546;"150440";"Marapanim";157
547;"150095";"Aurora do Pará";157
548;"150340";"Inhangapi";157
549;"150300";"Faro";157
550;"150215";"Canaã dos Carajás";157
551;"150613";"Redenção";157
552;"150797";"Terra Santa";157
553;"150110";"Bagre";157
554;"150530";"Oriximiná";157
555;"150740";"São Francisco do Pará";157
556;"150580";"Portel";157
557;"150460";"Mocajuba";157
558;"150375";"Jacareacanga";157
559;"150070";"Anajás";157
560;"150510";"Óbidos";157
561;"150125";"Bannach";157
562;"150770";"São Sebastião da Boa Vista";157
563;"150293";"Dom Eliseu";157
564;"150812";"Ulianópolis";157
565;"150503";"Novo Progresso";157
566;"150175";"Brejo Grande do Araguaia";157
567;"150370";"Itupiranga";157
568;"150280";"Curralinho";157
569;"150620";"Salinópolis";157
570;"150810";"Tucuruí";157
571;"150160";"Bonito";157
572;"150670";"Santana do Araguaia";157
573;"150157";"Bom Jesus do Tocantins";157
574;"150195";"Cachoeira do Piriá";157
575;"150618";"Rondon do Pará";157
576;"150307";"Garrafão do Norte";157
577;"150720";"São Domingos do Capim";157
578;"150630";"Salvaterra";157
579;"150565";"Placas";157
580;"150150";"Benevides";157
581;"150275";"Concórdia do Pará";157
582;"411990";"Ponta Grossa";149
583;"410960";"Guaratuba";149
584;"411342";"Lidianópolis";149
585;"410725";"Douradina";149
586;"411680";"Nova Cantu";149
587;"412730";"Terra Rica";149
588;"410750";"Engenheiro Beltrão";149
589;"410530";"Céu Azul";149
590;"410760";"Faxinal";149
591;"411400";"Mamborê";149
592;"412555";"São Manoel do Paraná";149
593;"412770";"Toledo";149
594;"412230";"Rio Negro";149
595;"412033";"Prado Ferreira";149
596;"411870";"Paulo Frontin";149
597;"410670";"Cruzeiro do Sul";149
598;"412100";"Querência do Norte";149
599;"410600";"Congonhinhas";149
600;"410190";"Assaí";149
601;"410990";"Icaraíma";149
602;"410140";"Apucarana";149
603;"411325";"Laranjal";149
604;"410500";"Catanduvas";149
605;"412750";"Tibagi";149
606;"411310";"Kaloré";149
607;"410770";"Fênix";149
608;"412410";"Santo Antônio da Platina";149
609;"411490";"Marilândia do Sul";149
610;"412740";"Terra Roxa";149
611;"410840";"Francisco Beltrão";149
612;"411065";"Iracema do Oeste";149
613;"411150";"Ivaiporã";149
614;"412350";"Santa Helena";149
615;"411420";"Mandaguari";149
616;"410360";"Cambará";149
617;"412627";"Saudade do Iguaçu";149
618;"410090";"Amaporã";149
619;"412788";"Tunas do Paraná";149
620;"411760";"Palmas";149
621;"410395";"Campina do Simão";149
622;"412667";"Tamarana";149
623;"412010";"Porto Amazonas";149
624;"410380";"Cambira";149
625;"410970";"Ibaiti";149
626;"410305";"Boa Vista da Aparecida";149
627;"411220";"Janiópolis";149
628;"411290";"Jundiaí do Sul";149
629;"412000";"Porecatu";149
630;"410940";"Guarapuava";149
631;"412535";"São Jorge do Patrocínio";149
632;"410640";"Cornélio Procópio";149
633;"410115";"Ângulo";149
634;"410753";"Entre Rios do Oeste";149
635;"411970";"Planaltina do Paraná";149
636;"412385";"Santa Maria do Oeste";149
637;"410180";"Araucária";149
638;"410330";"Borrazópolis";149
639;"411380";"Lupionópolis";149
640;"410322";"Bom Sucesso do Sul";149
641;"411370";"Londrina";149
642;"410630";"Corbélia";149
643;"412630";"Sengés";149
644;"411710";"Nova Londrina";149
645;"411005";"Iguatu";149
646;"412680";"Tapejara";149
647;"412217";"Rio Branco do Ivaí";149
648;"412180";"Ribeirão Claro";149
649;"411790";"Palotina";149
650;"411010";"Imbituva";149
651;"411950";"Piraquara";149
652;"411275";"Jesuítas";149
653;"411430";"Mandirituba";149
654;"412020";"Porto Rico";149
655;"412870";"Vitorino";149
656;"410570";"Clevelândia";149
657;"410975";"Ibema";149
658;"410980";"Ibiporã";149
659;"410080";"Alvorada do Sul";149
660;"410920";"Guaraci";149
661;"410160";"Arapoti";149
662;"411580";"Medianeira";149
663;"412840";"Uraí";149
664;"412030";"Porto Vitória";149
665;"412270";"Sabáudia";149
666;"410550";"Cianorte";149
667;"411130";"Itaúna do Sul";149
668;"410020";"Adrianópolis";149
669;"411435";"Manfrinópolis";149
670;"410290";"Bituruna";149
671;"412860";"Verê";149
672;"412330";"Santa Cruz de Monte Castelo";149
673;"410755";"Farol";149
674;"412665";"Sulina";149
675;"412175";"Reserva do Iguaçu";149
676;"412120";"Quitandinha";149
677;"410300";"Boa Esperança";149
678;"410850";"General Carneiro";149
679;"411590";"Mirador";149
680;"412300";"Salto do Lontra";149
681;"411725";"Nova Prata do Iguaçu";149
682;"412796";"Turvo";149
683;"410370";"Cambé";149
684;"410775";"Figueira";149
685;"410930";"Guaraniaçu";149
686;"411510";"Mariluz";149
687;"411920";"Pinhalão";149
688;"411040";"Indianópolis";149
689;"412575";"São Pedro do Iguaçu";149
690;"410165";"Arapuã";149
691;"410320";"Bom Sucesso";149
692;"412220";"Rio Branco do Sul";149
693;"411070";"Irati";149
694;"412540";"São José da Boa Vista";149
695;"412862";"Alto Paraíso";149
696;"412780";"Tomazina";149
697;"410400";"Campina Grande do Sul";149
698;"411360";"Lobato";149
699;"411600";"Miraselva";149
700;"412520";"São Jorge d'Oeste";149
701;"412402";"Santa Tereza do Oeste";149
702;"410832";"Francisco Alves";149
703;"411845";"Pato Bragado";149
704;"410870";"Grandes Rios";149
705;"411820";"Paranaguá";149
706;"412170";"Reserva";149
707;"412040";"Presidente Castelo Branco";149
708;"411295";"Juranda";149
709;"410170";"Araruna";149
710;"410275";"Bela Vista da Caroba";149
711;"410390";"Campina da Lagoa";149
712;"411860";"Paula Freitas";149
713;"411930";"Pinhão";149
714;"411330";"Laranjeiras do Sul";149
715;"411100";"Itambaracá";149
716;"410965";"Honório Serpa";149
717;"410220";"Atalaia";149
718;"412405";"Santa Terezinha de Itaipu";149
719;"410800";"Florestópolis";149
720;"411500";"Marilena";149
721;"410560";"Cidade Gaúcha";149
722;"411830";"Paranapoema";149
723;"411180";"Jacarezinho";149
724;"411700";"Nova Fátima";149
725;"411340";"Leópolis";149
726;"412215";"Rio Bonito do Iguaçu";149
727;"410250";"Barbosa Ferraz";149
728;"410050";"Altônia";149
729;"412470";"São Jerônimo da Serra";149
730;"411250";"Jardim Alegre";149
731;"412250";"Roncador";149
732;"411560";"Matelândia";149
733;"410790";"Floresta";149
734;"411670";"Nova Aurora";149
735;"412640";"Sertaneja";149
736;"410845";"Foz do Jordão";149
737;"410450";"Capanema";149
738;"411660";"Nova América da Colina";149
739;"411705";"Nova Laranjeiras";149
740;"410730";"Doutor Camargo";149
741;"411740";"Ourizona";149
742;"411345";"Lindoeste";149
743;"410860";"Goioerê";149
744;"412480";"São João";149
745;"412545";"São José das Palmeiras";149
746;"410740";"Enéas Marques";149
747;"411730";"Ortigueira";149
748;"411210";"Jandaia do Sul";149
749;"410340";"Cafeara";149
750;"410510";"Centenário do Sul";149
751;"410260";"Barracão";149
752;"410540";"Chopinzinho";149
753;"412265";"Rosário do Ivaí";149
754;"410060";"Alto Paraná";149
755;"410230";"Balsa Nova";149
756;"411373";"Luiziana";149
757;"410690";"Curitiba";149
758;"412690";"Tapira";149
759;"410820";"Formosa do Oeste";149
760;"412700";"Teixeira Soares";149
761;"411007";"Imbaú";149
762;"412580";"São Pedro do Ivaí";149
763;"410310";"Bocaiúva do Sul";149
764;"412880";"Xambrê";149
765;"411470";"Maria Helena";149
766;"412070";"Quatiguá";149
767;"412360";"Santa Inês";149
768;"410685";"Cruzmaltina";149
769;"410240";"Bandeirantes";149
770;"412080";"Quatro Barras";149
771;"411610";"Moreira Sales";149
772;"412150";"Rebouças";149
773;"411095";"Itaipulândia";149
774;"411810";"Paranacity";149
775;"410100";"Ampére";149
776;"411450";"Manoel Ribas";149
777;"410270";"Barra do Jacaré";149
778;"412160";"Renascença";149
779;"411885";"Perobal";149
780;"412620";"Sapopema";149
781;"410660";"Cruzeiro do Oeste";149
782;"412430";"Santo Antônio do Paraíso";149
783;"411200";"Jaguariaíva";149
784;"411722";"Nova Santa Rosa";149
785;"412625";"Sarandi";149
786;"412400";"Santana do Itararé";149
787;"412260";"Rondon";149
788;"410350";"Califórnia";149
789;"410150";"Arapongas";149
790;"410040";"Almirante Tamandaré";149
791;"410445";"Cantagalo";149
792;"412420";"Santo Antônio do Caiuá";149
793;"412050";"Primeiro de Maio";149
794;"410785";"Flor da Serra do Sul";149
795;"411375";"Lunardelli";149
796;"411890";"Pérola";149
797;"411745";"Ouro Verde do Oeste";149
798;"410765";"Fazenda Rio Grande";149
799;"410657";"Cruzeiro do Iguaçu";149
800;"411020";"Inácio Martins";149
801;"410810";"Flórida";149
802;"411440";"Mangueirinha";149
803;"410304";"Boa Ventura de São Roque";149
804;"410773";"Fernandes Pinheiro";149
805;"412785";"Três Barras do Paraná";149
806;"412795";"Tupãssi";149
807;"410010";"Abatiá";149
808;"411770";"Palmeira";149
809;"411925";"Pinhal de São Bento";149
810;"411280";"Joaquim Távora";149
811;"411060";"Iporã";149
812;"410710";"Diamante do Norte";149
813;"412310";"Santa Amélia";149
814;"412710";"Telêmaco Borba";149
815;"411573";"Mato Rico";149
816;"410590";"Colorado";149
817;"412820";"União da Vitória";149
818;"410185";"Ariranha do Ivaí";149
